job_id,job_name,group_name,item_name,quantity,unit_cost,unit_price,cost_type,cost_code
22PQZazqp5ZU,Job 00330,Downspout Replacement,White Zip Screws,1,5.55,9.27,Materials,0000 Uncategorized
22PQZazqp5ZU,Job 00330,Downspout Replacement,Downspout Extender,1,8.97,14.98,Materials,0000 Uncategorized
22PQZazqp5ZU,Job 00330,Downspout Replacement,"3""x4"" White Aluminum Downspout",1,19.72,32.93,Materials,0000 Uncategorized
22PQZazqp5ZU,Job 00330,Downspout Replacement,"3""x4"" White Aluminum Downspout Elbow ""A""",3,6.28,10.49,Materials,0000 Uncategorized
22PQZazqp5ZU,Job 00330,Downspout Replacement,Hourly Rate,3,55,89,Materials,0000 Uncategorized
22PQZazqp5ZU,Job 00330,Light Fixture Replacement,Hourly Rate,5,55,89,Materials,0000 Uncategorized
22PQZazqp5ZU,Job 00330,Downspout Replacement,White Zip Screws,1,5.55,9.27,Materials,0000 Uncategorized
22PQZazqp5ZU,Job 00330,Downspout Replacement,Downspout Extender,1,8.97,14.98,Materials,0000 Uncategorized
22PQZazqp5ZU,Job 00330,Downspout Replacement,"3""x4"" White Aluminum Downspout",1,19.72,32.93,Materials,0000 Uncategorized
22PQZazqp5ZU,Job 00330,Downspout Replacement,"3""x4"" White Aluminum Downspout Elbow ""A""",3,6.28,10.49,Materials,0000 Uncategorized
22PQZazqp5ZU,Job 00330,Downspout Replacement,Hourly Rate,3,55,89,Materials,0000 Uncategorized
22PQZazqp5ZU,Job 00330,Light Fixture Replacement,Hourly Rate,5,55,,Materials,0000 Uncategorized
22PQZazqp5ZU,Job 00330,Downspout Replacement,White Zip Screws,1,5.55,,Materials,0000 Uncategorized
22PQZazqp5ZU,Job 00330,Downspout Replacement,Downspout Extender,1,8.97,,Materials,0000 Uncategorized
22PQZazqp5ZU,Job 00330,Downspout Replacement,"3""x4"" White Aluminum Downspout",1,19.72,,Materials,0000 Uncategorized
22PQZazqp5ZU,Job 00330,Downspout Replacement,"3""x4"" White Aluminum Downspout Elbow ""A""",3,6.28,,Materials,0000 Uncategorized
22PQZazqp5ZU,Job 00330,Downspout Replacement,Hourly Rate,3,55,,Materials,0000 Uncategorized
22PQZazqp5ZU,Job 00330,Light Fixture Replacement,Hourly Rate,5,54.99999999999999,89,Materials,0000 Uncategorized
22PQZazqp5ZU,Job 00330,Downspout Replacement,White Zip Screws,1,5.55,9.27,Materials,0000 Uncategorized
22PQZazqp5ZU,Job 00330,Downspout Replacement,Downspout Extender,1,8.97,14.98,Materials,0000 Uncategorized
22PQZazqp5ZU,Job 00330,Downspout Replacement,"3""x4"" White Aluminum Downspout",1,19.72,32.93,Materials,0000 Uncategorized
22PQZazqp5ZU,Job 00330,Downspout Replacement,"3""x4"" White Aluminum Downspout Elbow ""A""",3,6.28,10.49,Materials,0000 Uncategorized
22PQZazqp5ZU,Job 00330,Downspout Replacement,Hourly Rate,3,54.99999999999999,89,Materials,0000 Uncategorized
22PQZbHL5iCX,Job 00331,Vanity Mirror Replacement,Hourly Rate,6,55,89,Materials,0000 Uncategorized
22PQZbHL5iCX,Job 00331,Vanity Mirror Replacement,Subcontractor,,700,1014.9999999999999,Labor,220 Subcontractor Labor
22PQZbHL5iCX,Job 00331,Vanity Mirror Replacement,Subcontractor,,250,362.5,Labor,220 Subcontractor Labor
22PQZbHL5iCX,Job 00331,Vanity Mirror Replacement,Miscellaneous,,70,115.50000000000001,Materials,0000 Uncategorized
22PQZbHL5iCX,Job 00331,Vanity Mirror Replacement,Miscellaneous,,70,115.50000000000001,Materials,0000 Uncategorized
22PQZbHL5iCX,Job 00331,Vanity Mirror Replacement,Hourly Rate,6,55,89,Materials,0000 Uncategorized
22PQZbHL5iCX,Job 00331,Vanity Mirror Replacement,Subcontractor,,700,1014.9999999999999,Labor,220 Subcontractor Labor
22PQZbHL5iCX,Job 00331,Vanity Mirror Replacement,Subcontractor,,250,362.5,Labor,220 Subcontractor Labor
22PQZyiYSuNH,Job 00332,Exhaust Fan Replacement,Broan-NuTone 50 CFM Ceiling/Wall Mount Bathroom Exhaust Fan W/O Light,,20.88,34.87,Materials,0000 Uncategorized
22PQZyiYSuNH,Job 00332,Exhaust Fan Replacement,Hourly Rate,,55,89,Materials,0000 Uncategorized
22PQZyiYSuNH,Job 00332,Drywall Installation,Hourly Rate,8,55,89,Materials,0000 Uncategorized
22PQZyiYSuNH,Job 00332,Drywall Installation,1/2 in. x 4 ft. x 8 ft. UltraLight Drywall,1,11.25,18.562500000000004,Materials,0000 Uncategorized
22PQZyiYSuNH,Job 00332,Drywall Installation,"Drywall Screws 1 1/4""",1,29.98,49.467000000000006,Materials,0000 Uncategorized
22PQZyiYSuNH,Job 00332,Drywall Installation,Drywall Joint Tape,1,16.75,27.637500000000003,Materials,0000 Uncategorized
22PQZyiYSuNH,Job 00332,Drywall Installation,Drywall Mud (4.5 Gallon),1,17.92,29.56800000000001,Materials,0000 Uncategorized
22PQZyiYSuNH,Job 00332,Drywall Installation,Sanding Discs,1,8.97,14.800500000000003,Materials,0000 Uncategorized
22PQZyiYSuNH,Job 00332,Drywall Installation,Strait-Flex 2-3/8 in. x 100 ft. Original Composite Flexible Corner Bead,1,36.98,61.76,Materials,0000 Uncategorized
22PQZyiYSuNH,Job 00332,Drywall Installation,Owens Corning R-30 Faced Fiberglass Insulation Batt 16 in. x 48 in. (1 Bag),1,78.97,131.88,Materials,0000 Uncategorized
22PQZyiYSuNH,Job 00332,Drywall Installation,R-13 Kraft Faced Fiberglass Insulation Batt 15 in. x 93 in.,1,75.98,126.89,Materials,0000 Uncategorized
22PQZyiYSuNH,Job 00332,Drywall Installation,White Oil-Based Interior/Exterior Primer and Sealer,1,34.98,57.717000000000006,Materials,0000 Uncategorized
22PQaBgccZcR,Job 00333,Deck Removal and Rebuild,Subcontractor,,27750,39682.5,Labor,220 Subcontractor Labor
22PQaBgccZcR,Job 00333,Deck Removal and Rebuild,Subcontractor,2,350,500.5,Labor,220 Subcontractor Labor
22PQaBgccZcR,Job 00333,Client Discount,Client Discount,,-4068,-4068,Labor,0000 Uncategorized
22PQaBgccZcR,Job 00333,Deck Removal and Rebuild,Subcontractor,,27750,39682.5,Labor,220 Subcontractor Labor
22PQaBgccZcR,Job 00333,Deck Removal and Rebuild,Subcontractor,2,350,500.5,Labor,220 Subcontractor Labor
22PQaBgccZcR,Job 00333,Client Discount,Client Discount,,-4068,-4068,Labor,0000 Uncategorized
22PQgD6FG5VZ,Job 00334,Fungal Remediation Options,Fungal Treatment (Manual Remediation),2500,0.35,0.5075,Materials,0000 Uncategorized
22PQgD6FG5VZ,Job 00334,Floor Point Shoring STL-22,STL-22,2,276,455.4000000000001,Materials,0000 Uncategorized
22PQgD6FG5VZ,Job 00334,Floor Point Shoring STL-22,RapidSet,0,16.18,27.02,Materials,0000 Uncategorized
22PQgD6FG5VZ,Job 00334,Floor Point Shoring STL-22,STL-JHD (Double) U-Head,2,76.5,126.22500000000002,Materials,0000 Uncategorized
22PQgD6FG5VZ,Job 00334,Floor Point Shoring STL-22,Base Plate - 12,2,56.22,92.76300000000002,Materials,0000 Uncategorized
22PQgD6FG5VZ,Job 00334,Floor Point Shoring STL-22,Hourly Rate,6,55,89,Materials,0000 Uncategorized
22PQgD6FG5VZ,Job 00334,Smoke Detector Installation - removed,Smoke Detector (Battery Powered),2,18.97,31.68,Materials,0000 Uncategorized
22PQgD6FG5VZ,Job 00334,Smoke Detector Installation - removed,Labor,2,55,89,Materials,0000 Uncategorized
22PQgD6FG5VZ,Job 00334,Damper Clamp Install,1/2 in. O.D. Universal Damper Clamp,,3.78,6.99,Materials,0000 Uncategorized
22PQgD6FG5VZ,Job 00334,Damper Clamp Install,Hourly Rate,1,55,89,Materials,0000 Uncategorized
22PQgD6FG5VZ,Job 00334,Fungal Remediation Options,Fungal Treatment (Fumigation Process),2500,0.65,0.9425,Materials,0000 Uncategorized
22PQgD6FG5VZ,Job 00334,Fungal Remediation Options,Fungal Treatment (Manual Remediation),2500,0.35,0.5075,Materials,0000 Uncategorized
22PQgD6FG5VZ,Job 00334,Floor Point Shoring STL-22,STL-22,2,276,455.4000000000001,Materials,0000 Uncategorized
22PQgD6FG5VZ,Job 00334,Floor Point Shoring STL-22,STL-JHD (Double) U-Head,2,76.5,126.22500000000002,Materials,0000 Uncategorized
22PQgD6FG5VZ,Job 00334,Floor Point Shoring STL-22,"Base Plate - 12""",2,56.22,92.76300000000002,Materials,0000 Uncategorized
22PQgD6FG5VZ,Job 00334,Floor Point Shoring STL-22,Labor,6,55,89,Materials,0000 Uncategorized
22PQgD6FG5VZ,Job 00334,Damper Clamp Install,1/2 in. O.D. Universal Damper Clamp,,3.78,6.99,Materials,0000 Uncategorized
22PQgD6FG5VZ,Job 00334,Damper Clamp Install,Labor,1,55,89,Materials,0000 Uncategorized
22PQgD6FG5VZ,Job 00334,Floor Point Shoring STL-22,STL-22,2,276,,Materials,0000 Uncategorized
22PQgD6FG5VZ,Job 00334,Floor Point Shoring STL-22,RapidSet,,0,,Materials,0000 Uncategorized
22PQgD6FG5VZ,Job 00334,Floor Point Shoring STL-22,STL-JHD (Double) U-Head,2,76.5,,Materials,0000 Uncategorized
22PQgD6FG5VZ,Job 00334,Floor Point Shoring STL-22,Base Plate - 12,2,56.22,,Materials,0000 Uncategorized
22PQgD6FG5VZ,Job 00334,Floor Point Shoring STL-22,Hourly Rate,6,55,,Materials,0000 Uncategorized
22PQgD6FG5VZ,Job 00334,Damper Clamp Install,1/2 in. O.D. Universal Damper Clamp,,3.78,,Materials,0000 Uncategorized
22PQgD6FG5VZ,Job 00334,Damper Clamp Install,Hourly Rate,1,55,,Materials,0000 Uncategorized
22PQgD6FG5VZ,Job 00334,Fungal Remediation Options,Fungal Treatment (Manual Remediation),2500,0.35,0.5075,Materials,0000 Uncategorized
22PQjcnk5hWg,Job 00335,3.3.2 - Storm Door Closer Repair/Replace,White Storm Door Closer,,24.62,41.12,Materials,0000 Uncategorized
22PQjcnk5hWg,Job 00335,3.3.2 - Storm Door Closer Repair/Replace,Hourly Rate,1,55,89,Materials,0000 Uncategorized
22PQjcnk5hWg,Job 00335,3.4.1 - Sliding Door Glass Replacement,Subcontractor,,1275,1848.7499999999998,Labor,220 Subcontractor Labor
22PQjcnk5hWg,Job 00335,4.3.1 - Garage Door Service Call,Subcontractor,,225,326.25,Labor,220 Subcontractor Labor
22PQjcnk5hWg,Job 00335,6.1.1 - Replace Pressure Regulator Valve,Subcontractor,,300,434.99999999999994,Labor,220 Subcontractor Labor
22PQjcnk5hWg,Job 00335,6.7.1 - Gas Bonding Installation,Subcontractor,,650,942.4999999999999,Labor,220 Subcontractor Labor
22PQjcnk5hWg,Job 00335,7.1.3 - Water Heater Replacement (Gas),Subcontractor,,2500,3624.9999999999995,Labor,220 Subcontractor Labor
22PQjcnk5hWg,Job 00335,7.1.3 - Water Heater Replacement (Gas),Water Heater Allowance,,650,1072.5000000000002,Labor,0000 Uncategorized
22PQjcnk5hWg,Job 00335,8.3.2 - Fiberglass Shower Replacement,Shower Insert Replacement,,1200,1980.0000000000002,Labor,0000 Uncategorized
22PQjcnk5hWg,Job 00335,8.3.2 - Fiberglass Shower Replacement,Miscellaneous supplies,,200,330.00000000000006,Materials,0000 Uncategorized
22PQjcnk5hWg,Job 00335,8.3.2 - Fiberglass Shower Replacement,Hourly Rate,24,55,89,Materials,0000 Uncategorized
22PQjcnk5hWg,Job 00335,8.3.2 - Fiberglass Shower Replacement,Subcontractor,,3200,4640,Labor,220 Subcontractor Labor
22PQjcnk5hWg,Job 00335,9.2.1 - Bus Bar Repair,Neutral/Ground Bus Bar,,12.46,20.81,Materials,0000 Uncategorized
22PQjcnk5hWg,Job 00335,9.2.1 - Bus Bar Repair,Hourly Rate,3,55,89,Materials,0000 Uncategorized
22PQjcnk5hWg,Job 00335,9.4.1 - Label Electrical,EatonLoad Center Circuit Directory (2-Pack),,11.5,19.21,Materials,0000 Uncategorized
22PQjcnk5hWg,Job 00335,9.4.1 - Label Electrical,Hourly Rate,2,55,89,Materials,0000 Uncategorized
22PQjcnk5hWg,Job 00335,10.1.1 - HVAC Drain Pan Replacement,Hourly Rate,8,55,89,Materials,0000 Uncategorized
22PQkUDDHqpd,Job 00336,"3.2.1, 3.6.1- Exterior Caulk/Paint",Semi-gloss Ultra White Acrylic Interior/Exterior Door and Trim Paint (1-Gallon),0.5,33.12,54.648,Materials,2300 Painting
22PQkUDDHqpd,Job 00336,"3.2.1, 3.6.1- Exterior Caulk/Paint",1050 Quick Dry Siliconized Acrylic Latex Caulk,,3.31,5.462,Materials,0000 Uncategorized
22PQkUDDHqpd,Job 00336,"3.2.1, 3.6.1- Exterior Caulk/Paint",Hourly Rate,4,55,89,Materials,0000 Uncategorized
22PQkUDDHqpd,Job 00336,"3.5.1, 3.8.1, 3.14.1 - Cracked/Missing Mortar Repair",SAKRETE 10.3 fl. oz. Mortar Repair Sealant,,6.18,10.32,Materials,0000 Uncategorized
22PQkUDDHqpd,Job 00336,"3.5.1, 3.8.1, 3.14.1 - Cracked/Missing Mortar Repair",Hourly Rate,3,55,89,Materials,0000 Uncategorized
22PQkUDDHqpd,Job 00336,5.1.1 - Lifting Shingles Repair,Henry 208R Rubberized Wet Patch 10.1 oz Roof Cement Leak Repair,,7.24,12.09,Materials,0000 Uncategorized
22PQkUDDHqpd,Job 00336,5.1.1 - Lifting Shingles Repair,Grip-Rite#11 x 1-1/4 in. Electro-Galvanized Steel Roofing Nails (1 lb.-Pack),,4.98,8.32,Materials,0000 Uncategorized
22PQkUDDHqpd,Job 00336,5.1.1 - Lifting Shingles Repair,Hourly Rate,1,55,89,Materials,0000 Uncategorized
22PQkUDDHqpd,Job 00336,7.1.1 - Water Heater Supply Pipe Repair,Subcontractor,,450,642.8571428571429,Labor,220 Subcontractor Labor
22PQkUDDHqpd,Job 00336,8.2.1 - Leaking Shower Head Repair,Hourly Rate,1,55,89,Materials,0000 Uncategorized
22PQkUDDHqpd,Job 00336,8.2.2 - Exhaust Fan Evaluation,Hourly Rate,2,55,89,Materials,0000 Uncategorized
22PQkUDDHqpd,Job 00336,8.3.1 - Loose Sink Faucet Repair,Hourly Rate,1,55,89,Materials,0000 Uncategorized
22PQkUDDHqpd,Job 00336,8.4.1 - Bathtub Seal/Caulk Repair,GESilicone 1 10.1 oz. White Bath Tub and Tile Caulk,,8.98,16,Materials,0000 Uncategorized
22PQkUDDHqpd,Job 00336,8.4.1 - Bathtub Seal/Caulk Repair,Hourly Rate,1,55,89,Materials,0000 Uncategorized
22PQkUDDHqpd,Job 00336,9.6.1 - Missing Conduit Repair,Hourly Rate,2.5,55,89,Materials,0000 Uncategorized
22PQkUDDHqpd,Job 00336,13.1.1 - HVAC Shroud Sealing,Hourly Rate,1.5,55,89,Materials,0000 Uncategorized
22PQkVYbevpf,Job 00337,Shutter Repairs,Custom Gallon Paint/Stain,0.5,60,99.00000000000001,Materials,2300 Painting
22PQkVYbevpf,Job 00337,Shutter Repairs,Custom Order Product,6,20,33.00000000000001,Materials,0000 Uncategorized
22PQkVYbevpf,Job 00337,Shutter Repairs,1x4x12 Cedar Board,1,18.27,30.146,Materials,0000 Uncategorized
22PQkVYbevpf,Job 00337,Shutter Repairs,Hourly Rate,18,55,89,Materials,0000 Uncategorized
22PQkVYbevpf,Job 00337,Shutter Repairs,Custom Order Product,6,30,49.50000000000001,Materials,0000 Uncategorized
22PQkVYbevpf,Job 00337,Cedar Shutter/Trim Refinishing,Subcontractor,,3591,5130,Labor,220 Subcontractor Labor
22PQkVYbevpf,Job 00337,Custom Shutter Installation,1x4x12 Cedar Board,6,18.27,30.146,Materials,0000 Uncategorized
22PQkVYbevpf,Job 00337,Custom Shutter Installation,Custom Gallon Paint/Stain,0,60,99.00000000000001,Materials,2300 Painting
22PQkVYbevpf,Job 00337,Custom Shutter Installation,Custom Order Product,4,30,49.50000000000001,Materials,0000 Uncategorized
22PQkVYbevpf,Job 00337,Custom Shutter Installation,Custom Order Product,4,30,49.50000000000001,Materials,0000 Uncategorized
22PQkVYbevpf,Job 00337,Custom Shutter Installation,Custom Order Product,4,20,33.00000000000001,Materials,0000 Uncategorized
22PQkVYbevpf,Job 00337,Custom Shutter Installation,Hourly Rate,12,55,89,Materials,0000 Uncategorized
22PQkVYbevpf,Job 00337,Custom Shutter Installation,1x6x12 Cedar Board,12,31.33,51.695,Materials,0000 Uncategorized
22PQkVYbevpf,Job 00337,Custom Shutter Installation,Subcontractor,,1000,1428.5714285714287,Labor,220 Subcontractor Labor
22PQkVYbevpf,Job 00337,Exterior Door Jamb/Threshold Repair,"36"" In-swing Adjustable Threshold",1,34.44,57.51,Materials,0000 Uncategorized
22PQkVYbevpf,Job 00337,Exterior Door Jamb/Threshold Repair,Vinyl Door Jamb,,65.96,108.834,Materials,1500 Doors & Windows
22PQkVYbevpf,Job 00337,Exterior Door Jamb/Threshold Repair,Hourly Rate,10,55,89,Materials,0000 Uncategorized
22PQkVYbevpf,Job 00337,Exterior Door Jamb/Threshold Repair,Royal Mouldings 10 ft. x 1-63/64 in. x 1-15/64 in. Vinyl Brick Molding,2,21.14,34.88100000000001,Materials,1500 Doors & Windows
22PQkVYbevpf,Job 00337,Exterior Door Repaint,Subcontractor,,250,357.14285714285717,Labor,220 Subcontractor Labor
22PQkVYbevpf,Job 00337,Shutter Repairs,Custom Gallon Paint/Stain,0.5,60,99.00000000000001,Materials,2300 Painting
22PQkVYbevpf,Job 00337,Shutter Repairs,Custom Order Product,6,20,33.00000000000001,Materials,0000 Uncategorized
22PQkVYbevpf,Job 00337,Shutter Repairs,Custom Order Product,6,30,49.50000000000001,Materials,0000 Uncategorized
22PQkVYbevpf,Job 00337,Shutter Repairs,1x4x12 Cedar Board,1,18.27,30.146,Materials,0000 Uncategorized
22PQkVYbevpf,Job 00337,Shutter Repairs,Hourly Rate,18,55,89,Materials,0000 Uncategorized
22PQkVYbevpf,Job 00337,Exterior Door Jamb/Threshold Repair,Royal Mouldings 10 ft. x 1-63/64 in. x 1-15/64 in. Vinyl Brick Molding,2,21.14,34.88100000000001,Materials,1500 Doors & Windows
22PQkVYbevpf,Job 00337,Exterior Door Jamb/Threshold Repair,"36"" In-swing Adjustable Threshold",1,34.44,57.51,Materials,0000 Uncategorized
22PQkVYbevpf,Job 00337,Exterior Door Jamb/Threshold Repair,Vinyl Door Jamb,,65.96,108.834,Materials,1500 Doors & Windows
22PQkVYbevpf,Job 00337,Exterior Door Jamb/Threshold Repair,Hourly Rate,10,55,89,Materials,0000 Uncategorized
22PQkVYbevpf,Job 00337,Shutter Refinishing,Subcontractor,,1900,2714.2857142857147,Labor,220 Subcontractor Labor
22PQkVYbevpf,Job 00337,Exterior Door Repaint,Subcontractor,,250,357.14285714285717,Labor,220 Subcontractor Labor
22PQkVYbevpf,Job 00337,Custom Shutter Installation,Custom Gallon Paint/Stain,1,60,99.00000000000001,Materials,2300 Painting
22PQkVYbevpf,Job 00337,Custom Shutter Installation,Custom Order Product,3,30,49.50000000000001,Materials,0000 Uncategorized
22PQkVYbevpf,Job 00337,Custom Shutter Installation,Custom Order Product,3,30,49.50000000000001,Materials,0000 Uncategorized
22PQkVYbevpf,Job 00337,Custom Shutter Installation,Custom Order Product,3,20,33.00000000000001,Materials,0000 Uncategorized
22PQkVYbevpf,Job 00337,Custom Shutter Installation,Hourly Rate,24,55,89,Materials,0000 Uncategorized
22PQkVYbevpf,Job 00337,Custom Shutter Installation,1x6x12 Cedar Board,10,31.33,51.695,Materials,0000 Uncategorized
22PQkVYbevpf,Job 00337,Custom Shutter Installation,1x4x12 Cedar Board,6,18.27,30.146,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,Royal Mouldings 10 ft. x 1-63/64 in. x 1-15/64 in. Vinyl Brick Molding,4,21.14,34.88100000000001,Materials,1500 Doors & Windows
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,2x4x8 PT,4,6.19,10.34,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,"3/8"" x 48"" x 8' S4S PVC sheating",3,83.98,138.567,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,Composite Shim,1,2.23,3.6795000000000004,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,1050 Quick Dry Siliconized Acrylic Latex Caulk,1,3.31,5.462,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,3M Bondo Interior/ Exterior Waterproof 41 oz.,1,31.68,52.272000000000006,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,Hourly Rate,36,55,89,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,Custom Order Product,1,150,247.50000000000003,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,Miscellaneous,,150,247.50000000000003,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,1x6x18 Vinyl Trim Plank,2,54.9,90.585,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,1x6x18 Vinyl Trim Plank,2,54.9,90.585,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,1x8x18 Vinyl Trim Plank,2,72,118.8,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,Subcontractor,,1900,2714.2857142857147,Labor,220 Subcontractor Labor
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,Custom Order Product,,150,247.50000000000003,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,Custom Order Product,,175,288.75000000000006,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,Miscellaneous,,150,247.50000000000003,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,Royal Mouldings 10 ft. x 1-63/64 in. x 1-15/64 in. Vinyl Brick Molding,4,21.14,34.88100000000001,Materials,1500 Doors & Windows
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,2x4x8 PT,4,6.19,10.34,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,"3/8"" x 48"" x 8' S4S PVC sheating",3,83.98,138.567,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,Composite Shim,,2.23,3.6795000000000004,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Ceiling Repair,Subcontractor,,875,1268.75,Labor,220 Subcontractor Labor
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,1x6x18 Vinyl Trim Plank,2,54.9,90.585,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,1x8x18 Vinyl Trim Plank,2,72,118.8,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,Subcontractor,,1900,2714.2857142857147,Labor,220 Subcontractor Labor
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,Custom Order Product,,150,247.50000000000003,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,Custom Order Product,,175,288.75000000000006,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,Miscellaneous,,150,247.50000000000003,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,Royal Mouldings 10 ft. x 1-63/64 in. x 1-15/64 in. Vinyl Brick Molding,4,21.14,34.88100000000001,Materials,1500 Doors & Windows
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,2x4x8 PT,4,6.19,10.34,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,"3/8"" x 48"" x 8' S4S PVC sheating",3,83.98,138.567,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,Composite Shim,,2.23,3.6795000000000004,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Ceiling Repair,Subcontractor,,875,1268.75,Labor,220 Subcontractor Labor
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,1x6x18 Vinyl Trim Plank,2,54.9,,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,1x8x18 Vinyl Trim Plank,2,72,,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,Round gable vent,1,150,,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,Porch Column (vinyl),1,175,,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,Miscellaneous,1,150,,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,Royal Mouldings 10 ft. x 1-63/64 in. x 1-15/64 in. Vinyl Brick Molding,4,21.14,,Materials,1500 Doors & Windows
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,2x4x8 PT,4,6.19,,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,"3/8"" x 48"" x 8' S4S PVC sheating",3,83.98,,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,Composite Shim,1,2.23,,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,1050 Quick Dry Siliconized Acrylic Latex Caulk,1,3.31,,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,1x6x18 Vinyl Trim Plank,2,54.9,90.585,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,1x8x18 Vinyl Trim Plank,2,72,118.8,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,Subcontractor,,1900.0000000000002,2714.29,Labor,220 Subcontractor Labor
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,Custom Order Product,,150,247.5,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,Custom Order Product,,175,288.75,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,Miscellaneous,,150,247.5,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,Royal Mouldings 10 ft. x 1-63/64 in. x 1-15/64 in. Vinyl Brick Molding,4,21.14,34.88,Materials,1500 Doors & Windows
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,2x4x8 PT,4,6.190000000000001,10.34,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,"3/8"" x 48"" x 8' S4S PVC sheating",3,83.98,138.56666666666666,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Exterior Trim/Soffit Repairs,Composite Shim,,2.23,3.68,Materials,0000 Uncategorized
22PQkWegEgAS,Job 00339,Ceiling Repair,Subcontractor,,875.0000000000001,1268.75,Labor,220 Subcontractor Labor
22PQkZULdfba,Job 00340,2.3.2 - Miscellaneous Door Adjustments,Hinge Screw #9 3 in. Oil-Rubbed Bronze Phillips Flat-Head Long Hinge Screw with Oversize Threads to Tighten Interior Doors (18-Pack),,16.22,30.01,Materials,0000 Uncategorized
